gen,best,mean,std
0, -5.187385805840755, -5.230482011200893, 0.04530768567618344
1, -2.933235252896719, -5.220696947074799, 0.28733330444758753
2, -2.842506399506957, -5.122764135258502, 0.515409020699186
3, -2.842506399506957, -4.4911841125922916, 1.1082774492240488
4, -2.842506399506957, -3.885842016527724, 1.159180347591431
5, -2.842506399506957, -3.809971893714464, 1.1499630310310682
6, -2.842506399506957, -3.66298762486372, 1.1171736842509228
7, -2.842506399506957, -3.6571488985640612, 1.1044841849899647
8, -2.842506399506957, -3.856457569050577, 1.1556738769055293
9, -2.842506399506957, -3.7475598148975258, 1.1421986546771774
10, -2.842506399506957, -3.600669056379097, 1.0818077587705721
11, 76.9436931821081, -1.6569498259389068, 12.11339721182231
12, 77.758052828942, 8.077327413387225, 28.248550194900584
13, 77.758052828942, 33.597504999615616, 39.5554374761347
14, 77.758052828942, 41.791268347818736, 40.039571998132786
15, 77.758052828942, 26.54314849196667, 39.5830334494903
16, 77.758052828942, 42.34513847347911, 39.49793983373752
17, 77.758052828942, 41.332371293453335, 39.1492296526263
18, 77.758052828942, 42.922582248476076, 39.41328420436797
19, 77.758052828942, 46.228594036726264, 38.57641012269377
20, 77.758052828942, 45.94315210189161, 39.11061283213992
21, 77.758052828942, 43.06944338512568, 38.77480959321676
22, 77.758052828942, 52.115454905931095, 36.46545009538904
23, 77.758052828942, 49.22164822122362, 38.08018819191864
24, 77.758052828942, 53.92666992401321, 35.81715804597194
25, 77.758052828942, 55.86903650902205, 34.497308932715946
26, 77.758052828942, 55.89163325733703, 34.911356885184254
27, 77.758052828942, 61.13729837050319, 31.1094387893069
28, 77.758052828942, 50.84187624001913, 37.17302336475886
29, 77.758052828942, 52.04427479828659, 36.5444807491838
30, 77.758052828942, 58.16251050084536, 33.052637921516464
31, 77.758052828942, 59.86925762905717, 32.092451631040944
32, 77.758052828942, 58.38736968128037, 32.99803934343192
33, 77.758052828942, 61.31459144387296, 31.080616724071007
34, 77.758052828942, 54.56149106252627, 35.498194203215874
35, 77.758052828942, 52.17275601465034, 36.94974313788405
36, 77.758052828942, 46.63854116347328, 39.13873724766069
37, 77.758052828942, 57.962593017346784, 33.50631005579002
38, 77.758052828942, 54.10457147008742, 36.0002209826261
39, 77.758052828942, 45.782639894936764, 38.85325584524305
40, 77.758052828942, 56.33432647669938, 34.72294259562873
41, 77.758052828942, 51.15319635493735, 36.804552442729765
42, 77.758052828942, 62.14411880836597, 30.20181906796415
43, 77.758052828942, 58.24223500454339, 33.391224951512825
44, 77.758052828942, 61.33021264469657, 30.943935416374103
45, 77.758052828942, 64.50122759473193, 28.28277227111075
46, 77.758052828942, 62.29380865309777, 30.49216735696859
47, 77.758052828942, 60.867101290564584, 31.5012907585906
48, 77.758052828942, 68.00963651862853, 24.286915131831922
49, 77.758052828942, 64.20409678256551, 28.439019837823114
