total_max, total_mean, total_std, max_E2, mean_E2, std_E2,max_E5, mean_E5, std_E5, max_E8, mean_E8, std_E8, 
-90.19129244, -32.02125075, 33.61341590, -66.21617482, -20.31170896, 15.52040020, -90.19129244, -73.07686312, 20.16815992,-30.54041449, -2.67518018, 7.62096817, 
-92.12957298, -37.24362989, 34.11228860, -66.21617482, -25.58094284, 16.84910312, -92.12957298, -79.60102820, 16.03353716, 
-92.12957298, -38.71766530, 33.91999021, -75.19788162, -27.89689597, 18.54653641, -92.12957298, -80.03447520, 16.11466886, 
-92.12957298, -39.25877113, 33.42224731, -75.19788162, -26.74158897, 17.95082405, -92.12957298, -80.62802146, 15.26436708, 
-92.12957298, -39.81914210, 32.73899994, -75.19788162, -28.79418978, 17.52312794, -92.12957298, -79.49131688, 17.08326770, 
-92.12957298, -40.42605432, 32.05984562, -75.19788162, -30.59403405, 16.97249728, -92.12957298, -78.61817576, 18.22917906, 
-92.12957298, -41.15186439, 32.41408196, -75.19788162, -31.23567865, 16.49197996, -92.12957298, -80.28829699, 16.94305497, 
-92.12957298, -41.22208008, 32.34593234, -75.19788162, -31.74774987, 16.02336663, -92.12957298, -80.23186002, 17.14505862, 
-92.12957298, -40.96224064, 32.45253630, -75.19788162, -31.74921626, 17.00407432, -92.12957298, -79.58770840, 17.84955589, 
-92.12957298, -40.76496214, 32.43590248, -75.19788162, -31.75126174, 17.07260636, -92.12957298, -79.24923446, 17.89154724, 
-92.12957298, -40.72010418, 32.17062986, -75.19788162, -32.39441745, 17.10617486, -92.12957298, -78.47674803, 18.36300622, 
-92.12957298, -40.61525451, 32.33701610, -75.19788162, -32.52239975, 16.84939628, -92.12957298, -78.54834528, 18.41055448, 
-92.12957298, -41.19807450, 32.32915189, -75.19788162, -32.90852390, 16.96178146, -92.12957298, -79.39369587, 17.66137618, 
-92.12957298, -41.21635951, 32.52288832, -75.19788162, -32.39420518, 17.50271123, -92.12957298, -79.69853165, 17.85319138, 
-92.12957298, -41.94970269, 32.63630349, -75.19788162, -31.10934229, 17.28714843, -92.12957298, -82.03016136, 14.42606501, 
-92.12957298, -42.09938104, 32.03866029, -75.19788162, -31.87985818, 16.95944314, -92.12957298, -81.19644832, 14.61173574, 
-92.12957298, -42.23489725, 31.80590116, -75.19788162, -32.65044353, 17.47001722, -92.12957298, -80.70249883, 14.85762779, 
-92.12957298, -42.19007058, 31.70367267, -75.19788162, -32.77962955, 17.48465684, -92.12957298, -80.43456209, 14.96642858, 
-92.12957298, -42.34183264, 31.14837040, -75.19788162, -32.90968602, 16.89376928, -92.12957298, -79.98380235, 14.99076194, 
-92.12957298, -43.04164396, 32.01483558, -75.19788162, -33.80950514, 16.12982639, -92.12957298, -82.46751549, 13.60548467, 
-92.12957298, -43.01852402, 32.41682723, -75.22234768, -33.55491596, 17.29036669, -92.12957298, -82.78086901, 13.61926704, 
-92.12957298, -43.09670510, 32.70104718, -75.22234768, -34.19666030, 17.52007479, -92.12957298, -83.01361109, 13.46601846, 
-92.12957298, -43.49402009, 32.46683135, -75.22234768, -36.12388814, 17.53789800, -92.12957298, -82.53559933, 13.80544678, 
-92.12957298, -43.41311224, 32.47724513, -75.22234768, -35.60731852, 17.70491540, -92.12957298, -82.55458832, 13.81477439, 
-92.12957298, -43.68326502, 32.33586557, -75.22234768, -36.24857150, 17.98409129, -92.12957298, -82.46580377, 13.72247059, 
-92.12957298, -43.74371031, 32.59319230, -75.22234768, -35.99332214, 18.00485623, -92.12957298, -83.16160129, 12.68332220, 
-92.12957298, -44.21252332, 32.46122993, -75.22234768, -36.51036297, 17.89742128, -92.12957298, -83.53410925, 12.44359855, 
-92.12957298, -44.01419703, 32.43230277, -75.22234768, -36.64106458, 18.64414492, -92.12957298, -82.55110777, 14.48417095, 
-92.12957298, -43.95925023, 32.20613569, -75.22234768, -37.02623806, 18.28699861, -92.12957298, -81.99747226, 15.07305339, 
-92.12957298, -44.02083734, 32.16977544, -75.22234768, -37.41362031, 17.58842556, -92.12957298, -82.05169102, 15.09628801, 
-92.12957298, -44.43716972, 32.39100571, -75.22234768, -37.79638184, 17.98065112, -92.12957298, -82.79090210, 14.49016056, 
-92.12957298, -44.21847927, 32.09175652, -75.22234768, -38.31264935, 18.07627407, -92.12957298, -81.61883186, 15.61470671, 
-92.12957298, -44.17554514, 32.14611582, -75.22234768, -37.15285253, 19.31685486, -92.12957298, -81.62075387, 15.61597820, 
-92.12957298, -43.94688500, 31.72109767, -75.22234768, -37.15404834, 19.19583581, -92.12957298, -80.42143550, 16.83322736, 
-92.12957298, -44.06593511, 31.60850137, -75.22234768, -37.41240456, 18.97831097, -92.12957298, -80.39265176, 16.81674786, 
-92.12957298, -44.04766098, 31.52601466, -75.22234768, -38.05536856, 18.43985563, -92.12957298, -80.08306056, 17.09534214, 
-92.12957298, -44.04766098, 31.52601466, -75.22234768, -38.05536856, 18.43985563, -92.12957298, -80.08306056, 17.09534214, 
-92.17925648, -44.17257983, 31.87121656, -75.22234768, -37.80199244, 18.85455544, -92.17925648, -80.83587894, 16.80664483, 
-92.17925648, -44.19416124, 31.80765034, -75.22234768, -37.80212658, 18.85430950, -92.17925648, -80.77418340, 16.78318228, 
-92.17925648, -43.59234866, 31.77872628, -75.22234768, -36.26010544, 18.85821812, -92.17925648, -80.25239967, 17.58807243, 
