gen,best,mean,std
0, -0.6877552789821024, -3.421505278982109, 1.1211270835636813
1, -0.9277552789821035, -3.2542552789821086, 1.1618553051047305
2, -0.9277552789821035, -3.44850527898211, 1.052674896394896
3, -0.20775527898210555, -3.3150052789821096, 1.2250765027132005
4, -0.20775527898210555, -3.1058874188484737, 1.3576271946926879
5, -0.14775527898210594, -2.6343306642936053, 1.3178281173768576
6, 2.1922447210178717, -2.409303661707985, 1.429878071377363
7, 2.672244721017867, -2.052467058178702, 1.7385727848419115
8, 2.672244721017867, -0.5827552789821119, 1.867978854270032
9, 2.3722447210178697, 0.10724472101788625, 1.6843203377030094
10, 2.7322447210178673, 0.15374472101788458, 1.9407698858957958
11, 2.7322447210178673, 0.060744721017883994, 2.074971746795597
12, 2.612244721017868, 0.5887447210178832, 1.6206936015175673
13, 2.492244721017869, 0.29699472101788355, 1.9683222392433553
14, 90.67645558296869, 1.7667973567922686, 10.123585293192853
15, 91.2649280777976, 6.4561076242529705, 20.191455253287042
16, 93.3928282285399, 31.820366583128543, 37.39397917901728
17, 93.50168263345198, 51.19559809884511, 41.408475220874806
18, 93.57282822853989, 47.53219038896664, 43.827322321545275
19, 93.93679627126203, 61.55608224770297, 40.423040315286016
20, 93.93679627126203, 62.2619529398012, 39.28641418969553
21, 94.01730981109512, 62.11575021304075, 39.869568667999516
22, 93.93679627126203, 70.84040526649751, 35.91571024710607
23, 94.09065437104557, 74.54977233218774, 32.93123453030032
24, 94.05964417492167, 69.41976523504648, 34.96472379864695
25, 94.05964417492167, 74.06712983296659, 32.826357904868374
26, 94.09065437104557, 68.12532187248152, 35.9302219812566
27, 94.09065437104557, 76.42631846506528, 32.42108895115232
28, 93.93679627126203, 77.64877082256643, 30.814541296346334
29, 94.09065437104557, 70.47660135308371, 36.43247468754471
30, 94.05964417492167, 83.13800686191539, 24.721342129516806
31, 93.93679627126203, 67.38437698469855, 36.60388338111164
32, 93.93679627126203, 70.93151601012744, 35.89291927760077
33, 93.93679627126203, 69.64013650340227, 37.9775422471322
34, 93.93679627126203, 81.08859795930039, 27.184329424125746
35, 94.09065437104557, 75.55722663954961, 31.511553496687274
36, 93.91065437104557, 72.27697687323578, 34.55027851547942
37, 94.09065437104557, 71.8959690641439, 35.504521436905534
38, 94.09065437104557, 77.83409228752326, 31.58981883020008
39, 94.09065437104557, 71.39122761807627, 36.02528137159927
40, 94.09065437104557, 73.31063218352412, 34.7102810204771
41, 94.09065437104557, 75.85677633259192, 32.83012434894135
42, 93.91065437104557, 79.43838732941302, 30.93590357147253
43, 94.09065437104557, 77.91681088773686, 32.59215655204367
44, 94.09065437104557, 87.02724771188602, 20.04172958938705
45, 94.09065437104557, 78.64623239755373, 29.606078316189
46, 94.09065437104557, 77.30113388395468, 30.996949037256556
47, 94.09065437104557, 74.74815245173849, 33.80131920529285
48, 94.09065437104557, 79.75124703023816, 29.462735569664947
49, 94.09065437104557, 71.80555850155231, 37.034558373191395
