gen,best,mean,std
0, -1.647755278982105, -3.5887552789821093, 1.1662285367799938
1, -0.8077552789821034, -3.4702552789821097, 1.1031426698301563
2, -0.9277552789821035, -3.546755278982109, 1.1922537481593447
3, 0.8722447210178847, -3.4395052789821094, 1.3408940813874917
4, 11.845141905983581, -2.4128440641700393, 2.5286879169502794
5, 93.02168263345199, 5.078038504651248, 22.76028230997563
6, 93.93679627126203, 29.36730233329302, 41.2948430425535
7, 94.30094470078548, 56.04120277916826, 42.56014872500113
8, 93.93679627126203, 46.38159625092744, 45.197766020618786
9, 93.98480267679886, 61.472609534590944, 41.92777427568139
10, 93.93679627126203, 56.795791170206975, 43.85653727835426
11, 93.93679627126203, 55.58459723866888, 43.37216267228043
12, 93.93679627126203, 63.57372622525249, 41.285197259588244
13, 93.93679627126203, 57.547280462261824, 41.30564043991787
14, 93.93679627126203, 68.29920461891768, 39.84109942683337
15, 93.93679627126203, 68.79753451488018, 38.22838273374962
16, 93.93657488308075, 62.30718897523343, 41.81744101453072
17, 93.93657488308075, 57.55824285086707, 42.3877569110521
18, 93.93679627126203, 58.67622759976898, 43.37565945729991
19, 93.93679627126203, 58.43413948869029, 44.03930547913244
20, 94.10480267679885, 62.6172634596423, 42.19529941654532
21, 93.93679627126203, 63.46570672838552, 40.61131881594508
22, 94.16278772623589, 64.83929348594722, 40.31983592009263
23, 94.02965087177826, 69.15392957641825, 37.42992705894971
24, 94.02965087177826, 65.62600724056777, 40.388418295800115
25, 93.93679627126203, 64.12494544708308, 40.45025139406163
26, 93.93679627126203, 68.65015155889564, 38.1404591186266
27, 93.93679627126203, 58.02328935324831, 43.67197849741919
28, 93.93679627126203, 58.57738343066692, 42.09703174564209
29, 93.93679627126203, 55.50794306523394, 43.81345535708799
30, 93.93657488308075, 64.33635076150793, 41.841979209762926
31, 93.93679627126203, 53.400444256592436, 44.752189068630514
32, 94.5489615464343, 67.17385529748076, 39.9557800014115
33, 93.93679627126203, 71.53326365264847, 37.53381760510842
34, 93.93679627126203, 54.01879646639784, 44.70287018510804
35, 93.93679627126203, 70.62856943784519, 37.78340181047234
36, 93.93679627126203, 58.27495149034506, 43.6154799066207
37, 93.93679627126203, 61.395641318534466, 42.279502497646995
38, 93.93679627126203, 74.97850738102686, 35.082100563244204
39, 93.93679627126203, 62.10185083363933, 42.521030699678306
40, 93.93679627126203, 69.38293185224762, 38.55787861449905
41, 93.98480267679886, 62.31717239860511, 42.53189527660882
42, 93.98480267679886, 75.48398496339189, 33.98585410918491
43, 94.5446788846423, 75.96193774921444, 34.45804078194377
44, 93.93679627126203, 74.81778059706487, 33.78536246173473
45, 93.93679627126203, 72.60450139168377, 36.21277431669258
46, 94.10400818918015, 61.12453316484289, 43.417125955510244
47, 93.93679627126203, 73.01699471150621, 35.09364718492362
48, 93.98480267679886, 74.38909994833405, 35.00511533514027
49, 93.93679627126203, 73.3294610053054, 36.26888084958112
