gen,best,mean,std
0, -5.228392460719625, -6.044653912403722, 0.31720517366957635
1, 82.55429567403719, -4.9673575171106545, 9.851037303245382
2, 79.07520701707035, -2.7965731831601923, 15.043583563067596
3, 80.98592130841219, 17.591985704478578, 36.84635958155414
4, 81.5579106879904, 30.573895130009028, 36.678006906147814
5, 89.09185380455705, 48.235148503150086, 37.31300081780496
6, 91.479296840352, 44.67411016663414, 39.94314321789815
7, 92.84721914038506, 59.100993031847565, 39.487664684121775
8, 92.85634150352946, 67.2192987313027, 35.99026232699882
9, 92.84721914038506, 58.34146022222028, 40.581717721662926
10, 92.6892874188663, 63.528963688734564, 39.42989031417283
11, 93.1076875966472, 60.645046600874785, 40.92609948550208
12, 93.1076875966472, 73.93620872909534, 29.914963000419927
13, 93.1076875966472, 66.87768524512103, 37.71581292444824
14, 92.85563685584063, 64.19645083393821, 38.855111521585954
15, 93.20389408432379, 50.50815395340941, 43.69899004745133
16, 93.20389408432379, 58.80185499521646, 42.343068343046376
17, 92.76103132372513, 53.782588376102524, 43.01064099481281
18, 92.65159466552446, 55.93895445134518, 42.266532498379554
19, 92.58096739426254, 58.512112913600255, 41.531125588153344
20, 92.65159466552446, 52.43843872287504, 43.21791550486955
21, 92.65159466552446, 46.624981253662924, 43.541645770127666
22, 92.65159466552446, 53.65271615133948, 43.85754039300846
23, 92.65159466552446, 54.89775666487285, 43.47590125508566
24, 92.65159466552446, 52.04062024834828, 44.081836200046396
25, 93.01427322504823, 68.10078859962121, 38.377648822457516
26, 92.65159466552446, 66.86231037311674, 37.72420083509341
27, 92.65159466552446, 56.298875890047704, 41.272946090865624
28, 92.65159466552446, 61.5544737664607, 40.440081546354776
29, 92.65159466552446, 50.433236097427006, 44.75630592968882
30, 92.65159466552446, 54.54300020677575, 43.695780198687146
31, 92.65159466552446, 66.07910563435966, 37.39519916402009
32, 92.65159466552446, 58.57387203748434, 41.766305744387104
33, 92.6412299166021, 53.166307107546174, 45.78508538000328
34, 92.58769086354498, 57.604866206341306, 42.86980369031944
35, 92.65159466552446, 49.210976163208294, 44.05232007784778
36, 92.65159466552446, 57.726220899627734, 42.663922585962766
37, 92.65159466552446, 60.177804877057426, 41.13536036022755
38, 92.65159466552446, 67.8860637945676, 36.25682857394972
39, 92.65159466552446, 62.66894001909934, 41.1335853959101
40, 92.65159466552446, 52.76239673349195, 42.569110893535324
41, 92.65159466552446, 60.23047597852924, 41.92967008065358
42, 92.58096739426254, 56.17918605149403, 42.31327807844931
43, 92.58096739426254, 51.082590843029614, 43.8336814939193
44, 92.6412299166021, 48.827933340826725, 45.19873446303557
45, 92.65159466552446, 50.75785273617156, 45.24649126485388
46, 92.65159466552446, 52.36112030697232, 44.20048221158672
47, 92.58096739426254, 59.33634732454175, 41.47209853989309
48, 92.65159466552446, 64.0097088045377, 38.31773003168863
49, 92.65159466552446, 66.81301242430197, 36.42438814837574
