fitness,player_health,enemy_health,time
88.7470404150784,43.00000000000029,0,258
66.19486503108351,0,20.0,332
48.168117522716486,0,40.0,341
66.19486503108351,0,20.0,332
48.168117522716486,0,40.0,341
