gen,best,mean,std
0, -1.1677552789821037, -3.3420052789821098, 1.0612219077553973
1, 84.0545821457686, -2.1072260611727254, 9.76476034529962
2, 88.39968822339262, 0.37313604679852996, 17.270322127547576
3, 88.39968822339262, 12.697366622783573, 31.125163688730584
4, 90.56855887687001, 49.15661421122896, 39.07449398972434
5, 91.36188534076952, 57.42630207754934, 37.52032713537196
6, 93.63173296930547, 68.14275651975005, 35.99209780781379
7, 93.93679627126203, 62.459400447310486, 41.136404448566125
8, 94.04278772623589, 54.733847500677356, 42.16040058782885
9, 93.93679627126203, 64.0061651220486, 40.83458249958297
10, 94.26420156294975, 79.52773474932448, 28.156062911038067
11, 94.26420156294975, 71.90920347299254, 34.83919736133575
12, 94.49051384715858, 61.77406095230299, 40.328316315978995
13, 94.26420156294975, 71.2132651608957, 35.08763979631813
14, 94.13833644349734, 64.51832989902269, 39.81361792064604
15, 94.26420156294975, 69.8982458659872, 36.55515754824481
16, 94.05732261812773, 64.74844413123871, 38.6946188119961
17, 94.05732261812773, 68.08063336222182, 37.2440953093655
18, 94.13833644349734, 66.86948685595362, 39.068476415422715
19, 94.13833644349734, 67.877635952817, 38.018147099184084
20, 93.95250552318656, 80.73384560078959, 27.556846714148477
21, 94.05732261812773, 68.86711803276899, 37.07428897899987
22, 94.26420156294975, 67.69383623964245, 38.5424636152791
23, 94.49051384715858, 69.81080711969108, 36.582966551522794
24, 94.26420156294975, 64.27792227455583, 38.563706138690286
25, 94.26420156294975, 71.27881167248447, 35.74310410645237
26, 93.93289246928254, 72.75632423143774, 35.3930397748017
27, 93.87289246928255, 65.76568078116932, 38.335584213788124
28, 94.11639337829168, 78.63907116018721, 29.34076972449584
29, 94.07833644349735, 69.02336528311751, 36.39761388009389
30, 94.26420156294975, 73.38995397507966, 32.99666009794159
31, 94.26965087177825, 71.58101513376376, 35.76824901328824
32, 94.13833644349734, 66.89074478744101, 38.23621263365299
33, 94.04278772623589, 73.31435340323351, 32.815208088234314
34, 94.04278772623589, 63.83994030099565, 38.0116089523119
35, 94.49051384715858, 73.00714662861053, 34.017984190107505
36, 94.26420156294975, 71.63454673005927, 35.8918522766645
37, 94.04278772623589, 70.12908812867713, 33.995946932457706
38, 93.93679627126203, 69.8033716431913, 35.94224837310438
39, 94.13833644349734, 68.83817935133263, 37.1206588623646
40, 93.93679627126203, 64.55558743847477, 39.46859580334422
41, 94.26965087177825, 74.3558216338977, 32.63719453888621
42, 93.93679627126203, 69.61506452631824, 35.872346643705235
43, 93.93679627126203, 69.01725375557957, 37.572956015805374
44, 94.5446788846423, 69.50898582087349, 37.170838863064944
45, 94.5446788846423, 70.32075011145845, 36.30824393560451
46, 94.5446788846423, 75.33606961670546, 33.88998643927334
47, 94.5446788846423, 69.61853519366451, 38.98704873106253
48, 94.7037541946517, 66.59888625939247, 39.77569858416902
49, 94.66246192029868, 70.94359273894871, 37.033393910970446
