gen,best,mean,std
0,-5.147494476813453,-5.556573402992685,0.4338925425151737
1,-4.919980925828125,-5.592363164728504,0.44929684549102117
2,-4.919980925828125,-5.524042593546975,0.39978367375210305
3,-5.117993812416755,-5.587985665515446,0.410687607960636
4,-4.919980925828125,-5.531174141586265,0.40107030311706
5,-5.117993812416755,-5.5600441335445066,0.4167182411888449
6,-5.117993812416755,-5.553909167787524,0.38244990602926404
7,-5.117993812416755,-5.611173644293762,0.4131752331212227
8,-5.117993812416755,-5.599175105222048,0.45203325152286844
9,-5.117993812416755,-5.543198640479153,0.3768049310797276
10,-5.117993812416755,-5.5382938777838735,0.387805045138394
11,-5.117993812416755,-5.575644980835766,0.4211817769591649
12,-5.117993812416755,-5.59034435675471,0.4205771925479513
13,-5.117993812416755,-5.578255812074786,0.4142089723677413
14,-4.919980925828125,-5.519680211580346,0.37342505209944316
15,-5.117993812416755,-5.523626814869458,0.36001823563823543
16,-5.117993812416755,-5.606111582278791,0.4032701348347365
17,-5.117993812416755,-5.585051724327832,0.40377929931301987
18,-4.919980925828125,-5.46533725799159,0.39484283997769415
19,-5.117993812416755,-5.520482500099481,0.3915954123580606
20,-5.117993812416755,-5.536393459804213,0.38519658112035504
21,-5.117993812416755,-5.474304133900955,0.3851274725990063
22,-5.117993812416755,-5.532227636731377,0.40517839862382243
23,-4.919980925828125,-5.493136290063232,0.42336039274635806
24,-5.117993812416755,-5.566390185155406,0.43330055644019694
25,-5.117993812416755,-5.439566109832134,0.39147008876812806
26,-4.919980925828125,-5.397752728337865,0.4368602970907265
27,-4.919980925828125,-5.3733214586233675,0.4206537258100373
28,-4.976733742420574,-5.186599856898763,0.1532591379357941
29,-4.976733742420574,-5.260686944879085,0.23516258038992133
30,-4.919980925828125,-5.361225891077134,0.318779306584871
31,-5.0238805208462765,-5.255807998689113,0.1143341847152015
32,-5.117993812416755,-5.3718012037390945,0.11782649533155179
33,-4.919980925828125,-5.280734187587996,0.1392275945936477
34,-4.919980925828125,-5.276479832180372,0.13681094500273303
35,-4.882801922586371,-5.2577957422493125,0.3218003953191332
36,-4.882801922586371,-5.25523503510418,0.15664717444984239
37,-5.111987788356544,-5.395072748145475,0.35105663221984745
38,-5.117993812416755,-5.249559693154607,0.08675255218549728
39,-4.919980925828125,-5.240378632780812,0.14958676671922094
40,-4.919980925828125,-5.238635033878702,0.1406037047189298
41,-4.919980925828125,-5.248020990937091,0.17398406075036593
42,-4.867534450455582,-5.1594175049046935,0.16916578685483757
43,-4.897839799950911,-5.244989866068394,0.12946128082454486
44,-5.187385805840755,-5.345404414384218,0.15654488702836397
