gen,best,mean,std
0,88.09191706183107,11.629280266297858,29.267381320318503
1,88.09191706183107,12.831240594415362,28.47081493308903
2,56.50473444406299,7.795449602752282,20.73400829658826
3,47.69555119757802,8.689206439938712,20.34716098473962
4,74.42213864227895,10.451819227311784,23.632944857476748
5,74.42213864227895,10.037914552005777,23.50625397260276
6,87.73070308686621,11.473886827455363,26.74775035026978
7,74.42213864227895,8.237301499736825,21.531784979280268
8,88.09191706183107,11.980218016302096,25.666803401189906
9,74.42213864227895,10.806370367534111,24.6064620946432
10,87.73070308686621,11.471391170547415,25.246523701794743
11,56.50473444406299,9.068930553537152,18.438566169946572
12,74.42213864227895,8.2607316550933,22.377982970934056
13,87.73070308686621,11.045033349294751,25.248647115163095
14,56.50473444406299,9.079204529719538,19.481813759762353
15,87.73070308686621,12.833749126755185,28.223079809583815
16,88.2702790944773,11.443415849380436,23.911053412129917
17,87.73070308686621,9.87188332005493,26.80930496667416
18,87.73070308686621,11.178011064534452,27.334289779029344
19,88.09191706183107,19.11793272623321,28.801273146261916
20,87.73070308686621,19.15112349626614,27.607676157497284
21,66.12226421822037,22.448383702303794,24.69387781686608
22,89.17065437104556,40.76454869505889,23.59772832346404
23,88.43931836898447,46.23091291533652,30.97951623678392
24,91.91859563501554,47.74741057308704,37.159807517159976
25,88.04317193830046,45.024958199211625,22.53860374415934
26,90.18506424239102,59.876442348423936,25.568349360014647
27,89.70624979919323,56.21753763989754,33.955533431848544
28,89.05482255552043,47.17741132467792,30.837903821804836
29,90.57964417492167,54.1153622758881,27.019742573589756
30,89.19051384715858,51.94780492553654,28.919530681507876
31,88.60278772623587,59.11458597032511,30.55894479799425
32,89.79605369405454,71.38946043433093,20.242296494760772
33,90.12482618476618,69.32688632456306,24.44267673962306
34,90.32482618476618,74.23380569619637,19.645148506346413
35,90.32482618476618,56.872659201866874,29.54264475267782
36,90.32482618476618,62.12195664596351,29.760639925142012
37,89.79605369405454,66.27161489621706,27.90828889825872
38,90.36304739758637,65.82042937723733,26.764248927938485
39,90.33740496697304,58.442443209024304,28.190292123653048
40,92.05873645484156,69.6155499382002,27.23874062348085
41,92.17237888630936,51.31839316741692,29.143065751833337
42,92.12772932632852,54.34313971890079,32.34887609722336
43,92.05873645484156,60.38907132754902,38.234084067760726
44,92.12772932632852,64.45027546322513,33.43790212811781
