gen,best,mean,std
0, -5.187385805840755, -5.233884343203008, 0.045350248095786416
1, -5.187385805840755, -5.235088091933498, 0.045238649382567164
2, -5.187385805840755, -5.224811457864033, 0.04466438252196847
3, -5.187385805840755, -5.248226435122494, 0.1254873758801866
4, -5.187385805840755, -5.250182298041734, 0.12378229633313817
5, -5.187385805840755, -5.234228717600111, 0.04509975715138402
6, -2.842506399506957, -5.199591546081182, 0.2688959165851869
7, -2.933235252896719, -5.187907668863936, 0.3795706931921495
8, -2.842506399506957, -4.851288695305354, 0.9187113817169322
9, 76.91419251771141, -3.1616988260650145, 9.091338051229915
10, 76.91419251771141, 1.3259964343627808, 19.44790843760721
11, 76.91419251771141, 18.909574038157928, 36.30891569694473
12, 76.91419251771141, 39.861174018836515, 39.65291023996394
13, 79.00862392869958, 35.902767398552065, 40.226921459278174
14, 76.91419251771141, 39.4371800855657, 39.25289976529186
15, 76.91419251771141, 35.84770216192948, 40.21246487363483
16, 76.91419251771141, 45.87618214961386, 38.76714659628298
17, 76.91419251771141, 34.72349412523473, 40.03174008561347
18, 76.91419251771141, 31.51206547902771, 39.86457936967046
19, 77.758052828942, 34.66315378918303, 40.48457347269065
20, 77.758052828942, 44.67879379274367, 39.011414011352734
21, 77.758052828942, 52.36372305534385, 36.89449534544141
22, 77.758052828942, 45.642415721140935, 38.965464609908075
23, 77.758052828942, 45.78529799410323, 39.3742822328047
24, 77.758052828942, 45.47216953630334, 39.394944355334054
25, 77.758052828942, 33.445715638106584, 40.56429620526265
26, 77.758052828942, 48.61208182465445, 38.1765486366866
27, 77.758052828942, 36.724783147158234, 40.10186495707804
28, 76.9436931821081, 34.30504982032812, 40.30422129963406
29, 76.9436931821081, 40.62146292321778, 39.99497295817996
30, 76.91710372791887, 44.65594040791067, 38.96313133095403
31, 76.91419251771141, 50.55314231265753, 37.30241930418577
32, 76.91710372791887, 37.53205406916417, 40.12917766915988
33, 76.91710372791887, 31.865082946672885, 39.90538261043898
34, 77.758052828942, 43.78008880797723, 38.736404092675976
35, 77.758052828942, 44.02071528857184, 39.292606279125216
36, 76.91710372791887, 42.83686452459172, 39.243394941938824
37, 76.9436931821081, 48.36851288747524, 38.18124884467554
38, 76.9436931821081, 50.3622341941355, 36.84134378981578
39, 77.74319371453825, 44.04397878236379, 38.84821357105007
40, 77.758052828942, 41.16347660816009, 39.61447546923581
41, 77.32047817982092, 33.768544912004586, 39.53879576757836
42, 77.758052828942, 35.49271433882832, 39.79862901094232
43, 77.758052828942, 44.29632178664078, 39.25022129434013
44, 77.758052828942, 36.851267847175976, 40.11727021779739
45, 76.9436931821081, 40.05412399798445, 40.008414678813025
46, 76.91710372791887, 42.61811987949223, 39.256402618726554
47, 76.91710372791887, 39.263310945777036, 39.63558316399333
48, 77.758052828942, 41.96141352213116, 39.45208626162076
49, 77.758052828942, 43.69170464791788, 39.407571179579634
