gen,best,mean,std
0,39.10010264641751,1.769581011084042,14.749893769454294
1,89.26878821817867,7.780912619813558,28.076389272058446
2,88.6392564842077,6.455954331459137,24.8556581030851
3,86.30873282559585,6.7350329993477605,25.533658065725163
4,86.30873282559585,6.742619724993003,25.529981245554584
5,86.30873282559585,5.871468030071292,25.629079124128587
6,89.26878821817867,9.569154544680064,28.016383405067575
7,89.26878821817867,10.567689999767193,30.34684094100168
8,86.30873282559585,6.738080124473965,25.532285870863042
9,86.30873282559585,8.515104225506633,26.472894104421915
10,89.26878821817867,10.871223337606052,32.75919117137856
11,88.6392564842077,6.469047993388015,25.17461638429543
12,74.11449032996518,8.390103569258489,23.88000194144379
13,88.6392564842077,9.311143297812164,28.664056576523148
14,74.11449032996518,6.621150422399029,23.159795710627495
15,74.11449032996518,6.59847133060928,22.818107947116335
16,89.26878821817867,12.330100779140087,31.511282265103816
17,89.26878821817867,13.873215592384305,31.55098271703872
18,89.26878821817867,20.2309045465998,33.74168178744422
19,65.10229505687137,9.647537503934297,21.27887948786273
20,74.11449032996518,10.658000297083426,27.21876840000894
21,88.6392564842077,13.745715866025847,27.624223411164362
22,74.11449032996518,29.265283231571267,28.122836238665716
23,74.11449032996518,12.343012577125904,28.06552699012705
24,88.6392564842077,22.294438625951194,35.10787726806136
25,74.77940982990026,30.974129646174475,28.684606925965237
26,74.11449032996518,18.391831788604346,26.107804731426935
27,65.1865554004891,27.09424990109581,23.461444874186487
28,83.5835304309518,21.904506282934513,31.899143099148507
29,88.59480889721519,41.14318236759506,29.846679396756564
30,89.82324619773175,41.2499375256655,36.917795736445505
31,89.82324619773175,52.13343126348909,36.34876721305995
32,90.59788162462297,55.02222139605802,34.76962080477464
33,90.59788162462297,45.582096471789505,33.30675595461075
34,90.96322890233346,37.09864762390052,39.14621630700528
35,90.59788162462297,48.83639832910255,32.826255886207356
36,90.96322890233346,51.62920027232002,35.81721831099303
37,90.42990021702647,36.6713015648477,33.92987407563932
38,90.59788162462297,57.12851678379129,36.98592704355406
39,90.96322890233346,45.82810701200581,36.55103648300489
40,90.96322890233346,47.24430577127045,39.420623499889395
41,90.59788162462297,27.334975981253006,33.60906636103425
42,90.59788162462297,43.4254971640382,29.82508966181394
43,90.96322890233346,54.62811728063657,35.313438023053386
44,90.59788162462297,57.39430696617727,34.22482026595046
