gen,best,mean,std
0, -0.8077552789821034, -3.3910790424273656, 1.1538113935982042
1, 86.63307397402961, -2.447744913319463, 10.08092539179541
2, 88.80324619773175, 4.44119357474259, 25.512364874304023
3, 88.9405177842404, 13.104491898741324, 34.20468729949839
4, 88.9405177842404, 46.00251072602557, 42.26869179756825
5, 88.66521039683077, 48.11662554069276, 42.33234130772052
6, 88.66521039683077, 44.00313672362593, 41.65588749583026
7, 93.02168263345199, 57.78291221986679, 35.78354738889512
8, 93.083413725328, 49.020352299187756, 42.13625459394421
9, 93.93679627126203, 58.200381697468835, 40.594131327439605
10, 93.98266573298147, 66.88000987930602, 37.1881063226653
11, 93.93679627126203, 65.8823472134973, 40.904094722984595
12, 93.93679627126203, 52.49332442440882, 45.046908396820726
13, 94.21010128507693, 67.55610873141242, 39.2658637738351
14, 94.66246192029868, 58.387421399153254, 43.63433075191794
15, 94.19833644349734, 61.39727820706075, 40.96452545932339
16, 94.66246192029868, 68.72881603230026, 38.94013061180852
17, 94.66246192029868, 58.69260775015414, 42.78384254135523
18, 94.66246192029868, 74.59422960528369, 35.786581636314125
19, 94.66246192029868, 72.5922221144597, 35.02216821435329
20, 94.71014399275047, 64.97855640143553, 39.28977038511405
21, 94.66246192029868, 60.73605651457693, 42.40646983955656
22, 94.66246192029868, 66.25930721458117, 40.33016643391258
23, 94.66246192029868, 68.98604929216314, 36.41028116531946
24, 94.66246192029868, 69.6967393276491, 37.29296592700158
25, 94.66246192029868, 67.07922030248767, 39.98881396234243
26, 94.66246192029868, 63.800473833763306, 40.8196601641396
27, 94.66246192029868, 50.05357037685956, 44.462356851214885
28, 93.96965087177826, 58.41422564060425, 41.78354563929281
29, 94.66246192029868, 60.24855552351034, 43.14264854270216
30, 94.66246192029868, 68.03189842396762, 39.51094991709754
31, 94.66246192029868, 62.984655822417025, 41.48773142674399
32, 94.66246192029868, 48.602656060886225, 43.805843090802774
33, 94.66246192029868, 65.45721733877751, 40.78942059827828
34, 94.71014399275047, 67.60253951505425, 40.71935083757375
35, 94.2310257618388, 58.27553495569039, 43.574301639934326
36, 94.66246192029868, 58.084088017545454, 43.983741412316924
37, 94.66246192029868, 60.21021605862055, 43.44926380877511
38, 94.66246192029868, 66.00372760707292, 41.73758627048192
39, 94.66246192029868, 68.00062479210575, 39.34932017819664
40, 94.66246192029868, 69.03850443313783, 37.92342222020684
41, 94.66246192029868, 69.50157062602014, 38.85919340765238
42, 94.66246192029868, 75.27257695799099, 32.773360122921595
43, 94.66246192029868, 63.17918558203833, 39.905344969420305
44, 94.66246192029868, 65.27857885715426, 40.28897344748889
45, 94.71679627126201, 70.85846459522159, 35.91236249534618
46, 94.66246192029868, 68.5368766595913, 37.318199952119016
47, 94.66246192029868, 76.27037844022865, 33.70715178937606
48, 94.71014399275047, 70.30620357891351, 37.52248963450686
49, 94.66246192029868, 73.82375878916687, 34.1404108953466
