fitness,player_health,enemy_health,time
91.5205177842404,71.80000000000027,0,287
91.5205177842404,71.80000000000027,0,287
91.5205177842404,71.80000000000027,0,287
88.92206684551657,47.8000000000003,0,350
85.97038926750858,21.40000000000024,0,478
