gen,best,mean,std
0, -5.456174244825823, -6.10396352970979, 0.2748545592846232
1, -5.391569421379815, -6.081289804101559, 0.27976852519953266
2, 39.707413312997396, -5.449643026542569, 5.085721240879619
3, 80.61566162758223, -2.296106630260545, 16.774005367492805
4, 79.90642992538267, 7.171960637009642, 25.86606192715545
5, 83.06720749120177, 20.998032574274465, 33.32321924302601
6, 86.15573946907753, 39.16224571126062, 36.31990150134969
7, 91.54062261499526, 45.81656371058123, 36.11341074322643
8, 92.65159466552446, 55.90581904699742, 37.039971382169085
9, 92.65159466552446, 62.51743031199826, 36.8522458678768
10, 91.54062261499526, 66.7990914180393, 36.01341811305035
11, 92.65159466552446, 58.23383725599399, 41.51929427400439
12, 92.65159466552446, 64.25541728864363, 38.851929593298394
13, 92.65159466552446, 60.15693256538871, 41.53417699901
14, 93.18156881042641, 63.70044139641361, 39.68527625422957
15, 92.65159466552446, 58.02513309174758, 40.20338258437224
16, 92.65159466552446, 66.38640484487152, 38.217377501523416
17, 92.65159466552446, 61.57100722262934, 40.16357254019287
18, 92.65159466552446, 62.341084213038755, 38.99446111492894
19, 92.65159466552446, 53.46653655456491, 43.570407055393204
20, 92.65159466552446, 58.547765861132554, 41.051503444918154
21, 92.65159466552446, 56.07128155348657, 42.34849020564114
22, 92.65159466552446, 50.02616669575402, 44.15043990400056
23, 92.65159466552446, 60.58561267787197, 39.855283069045825
24, 92.65159466552446, 63.89672789326657, 38.847408216360726
25, 92.65159466552446, 58.45510560875973, 40.839239852241285
26, 92.65159466552446, 50.431134121516465, 43.13700876337701
27, 92.65159466552446, 46.167407404888685, 45.124421852558996
28, 92.65159466552446, 58.34590641622833, 42.28165192216845
29, 92.65159466552446, 58.639808493433236, 42.190152329673865
30, 92.65159466552446, 58.59202036596175, 41.079968431095246
31, 92.65159466552446, 59.36234089202744, 41.694733611800594
32, 92.65159466552446, 60.27958611045166, 39.55534456161565
33, 92.65159466552446, 66.63927643469404, 38.34235895661413
34, 92.65159466552446, 64.15858590639101, 38.673697751439676
35, 92.65159466552446, 60.74776355818358, 39.865848741242765
36, 92.76245387375735, 64.4400897730657, 39.1966439134933
37, 92.65159466552446, 54.726627146165185, 43.19954729156195
38, 92.65159466552446, 59.64416720228276, 40.97203222069582
39, 92.65159466552446, 55.60946620485231, 42.59674799000165
40, 92.65159466552446, 56.050777410110754, 43.11735991287099
41, 92.65159466552446, 70.37865215637044, 34.25657674658376
42, 92.65159466552446, 64.71155871077777, 39.188649824775965
43, 92.65159466552446, 72.80717510307379, 32.44893709369159
44, 92.74516083945034, 67.0959273715948, 37.99627394851535
45, 93.27210233435034, 60.7392592773336, 39.976521549937964
46, 92.79313483775978, 73.61700573735793, 32.850697840238524
47, 92.90286151916436, 61.64093776634893, 40.42308017494469
48, 93.27210233435034, 56.02549359194889, 43.70970324549258
49, 92.95060481366514, 53.66027252072213, 45.3118276387312
