gen,best,mean,std
0, -0.6277552789821028, -3.513005278982109, 1.1717753357619394
1, 88.24521039683077, -2.112593208034448, 10.233399321565892
2, 88.48521039683078, 2.5319686435634083, 20.20083694138849
3, 88.66521039683077, 32.29020055492573, 39.59181308982911
4, 88.66521039683077, 47.44704924400037, 38.58205563199684
5, 93.00965087177826, 46.48312125802794, 39.949309033606504
6, 93.85719807741364, 46.01094432067775, 41.869258135751444
7, 93.43703951986406, 49.46303974577178, 37.16999848924085
8, 93.85719807741364, 48.923763984020546, 41.29919130773199
9, 93.85719807741364, 55.49756225938611, 40.31739141030325
10, 93.85719807741364, 62.39119981475817, 36.50986002044966
11, 93.63173296930547, 50.10823004386677, 41.12786515710584
12, 93.51964417492168, 48.88362295442356, 42.238199191081804
13, 93.85719807741364, 61.24645681269184, 39.99633074822305
14, 93.85719807741364, 48.18317642452466, 42.23468221174681
15, 93.85719807741364, 46.092439969775924, 41.84494725058725
16, 93.86480267679886, 54.28628331657852, 41.65049594475335
17, 93.86480267679886, 49.92309680000461, 42.845093697394745
18, 93.63173296930547, 53.13123517268093, 41.86709837441242
19, 93.85719807741364, 57.712903697659854, 39.966621611877265
20, 93.63173296930547, 50.03239653789759, 43.17667013212701
21, 93.63173296930547, 56.89131662758128, 41.65782498485336
22, 93.85719807741364, 47.73858051519929, 41.91783523262348
23, 93.75732261812773, 51.0498942332257, 41.01700210281195
24, 93.63173296930547, 49.88761567755679, 42.91795208077681
25, 93.93679627126203, 68.67034376812464, 36.69478349643951
26, 93.63173296930547, 64.81462048225852, 38.94172089833122
27, 93.93679627126203, 47.891676340307285, 42.51444099247498
28, 94.15719807741364, 63.55517935898304, 38.1785388862587
29, 94.15719807741364, 62.46194435979817, 40.24010223773982
30, 94.15719807741364, 62.37365293462949, 41.18907604088153
31, 94.15719807741364, 66.25607338588591, 41.06955682037994
32, 94.15719807741364, 58.255920428634774, 42.98050340022825
33, 94.15719807741364, 56.30073999770184, 44.16377654112408
34, 94.15719807741364, 47.00632355482435, 44.01985289220377
35, 94.15719807741364, 59.31379934646187, 43.7899645087639
36, 94.15719807741364, 52.70411184119132, 43.3662070866672
37, 94.15719807741364, 48.97249095059558, 45.59024504636224
38, 94.15719807741364, 58.62399790237796, 42.964038591856855
39, 94.15719807741364, 60.365302070356606, 44.212359906939874
40, 94.15719807741364, 46.70002191808867, 46.90673022598254
41, 94.15719807741364, 57.318537024789634, 43.26890013965786
42, 94.15719807741364, 56.115200820314, 43.554200492182005
43, 94.15719807741364, 57.26398121844865, 44.72036563775787
44, 94.15719807741364, 45.50921730320033, 43.94583824349999
45, 94.15719807741364, 55.955873313260234, 44.56723420618121
46, 94.15719807741364, 44.38182955234651, 45.16072128323784
47, 94.15719807741364, 57.18707031058703, 43.998285078125804
48, 94.15719807741364, 50.6332987871571, 44.320538695005034
49, 94.15719807741364, 57.675486911615074, 42.71491052483671
