gen,best,mean,std
0, -5.771441123130016, -5.791457870799974, 0.017003026777450515
1, -5.771441123130016, -5.79621458129845, 0.017170056157290323
2, -5.771441123130016, -5.790277318102222, 0.01681042187748216
3, -5.771441123130016, -5.794432941491349, 0.016857830016444003
4, 29.061145827020486, -4.879112696488835, 4.843489166272379
5, 40.063094385726274, -1.9733961648470004, 9.47449554796159
6, 54.14439510631471, 8.281084183644756, 15.67999906971924
7, 83.77309141074872, 13.27673905346588, 22.467594428664743
8, 83.63332946837356, 30.520273964634235, 29.96789994617411
9, 88.7293355078981, 30.395641992857158, 33.77673892917166
10, 88.7293355078981, 33.2734012145936, 36.025351789435035
11, 88.7293355078981, 28.766928656159955, 33.06719723181207
12, 88.7293355078981, 32.31884206296619, 34.967633303223806
13, 88.7293355078981, 37.249839547605454, 34.054308984505845
14, 88.7293355078981, 40.36260722889561, 34.70806496305356
15, 83.77309141074872, 38.98667065752005, 34.85721823234869
16, 88.7293355078981, 42.162238249296195, 34.626469829440815
17, 88.7293355078981, 39.51015898285942, 33.62099579056459
18, 88.7293355078981, 34.792867092154516, 36.67708958068931
19, 88.7293355078981, 40.45974317330338, 36.07606242579754
20, 88.7293355078981, 40.37639957932694, 33.9422376286971
21, 88.7293355078981, 31.210160147130058, 34.28088352550523
22, 88.7293355078981, 40.11393180045603, 34.1701057207259
23, 88.7293355078981, 34.162429146802864, 34.04215180130694
24, 88.7293355078981, 34.05166412483512, 33.058618583551834
25, 88.7293355078981, 33.3379925146376, 34.6923233531442
26, 88.7293355078981, 33.916342935082376, 31.992238177390004
27, 88.7293355078981, 34.09711995819989, 32.906258037136475
28, 88.7293355078981, 42.41804305907681, 35.83295560409553
29, 88.7293355078981, 35.895714228500516, 35.67720332101616
30, 88.7293355078981, 35.46519012618224, 34.40918378235227
31, 88.7293355078981, 42.292896790110845, 35.00267879978492
32, 88.7293355078981, 43.87587828942693, 34.023100908458204
33, 88.7293355078981, 37.08118710171516, 34.76006274339197
34, 88.7293355078981, 37.13279718263792, 36.872049486506334
35, 88.7293355078981, 29.71056308767305, 30.17522876032599
36, 88.7293355078981, 36.744913966846795, 32.01777315846644
37, 88.7293355078981, 41.478105801667525, 33.41206653760199
38, 88.7293355078981, 45.1246333634376, 32.72783415869418
39, 88.7293355078981, 36.65975833634381, 34.68130391791932
40, 88.7293355078981, 48.56540553266391, 32.75347999536717
41, 88.7293355078981, 42.48185426715753, 32.638385483250744
42, 88.7293355078981, 38.14931028170126, 33.45820360542577
43, 88.7293355078981, 31.80510588681916, 34.26421612468862
44, 88.7293355078981, 33.88546697970729, 34.04624566028554
45, 88.7293355078981, 47.247788593604, 33.524644658672315
46, 83.77309141074872, 42.84896684999311, 34.25222849372631
47, 83.77309141074872, 52.29344262328887, 32.50530607836137
48, 85.24656499504417, 41.29540881952663, 37.355209347205914
49, 83.77309141074872, 36.80147337533221, 31.30349406813473
