fitness,player_health,enemy_health,time
87.09105438238983,29.20000000000026,0,340
3.0624637949175737,0,90.0,379
3.0624637949175737,0,90.0,379
3.0624637949175737,0,90.0,379
3.0624637949175737,0,90.0,379
