fitness,player_health,enemy_health,time
-3.4965075614664802,0,100,33
88.77454706086824,43.00000000000029,0,251
88.77454706086824,43.00000000000029,0,251
-3.4965075614664802,0,100,33
-3.4965075614664802,0,100,33
