fitness,player_health,enemy_health,time
39.5750499825186,0,50.0,227
86.53357331188758,22.00000000000024,0,289
39.5750499825186,0,50.0,227
75.24109822612272,0,10.0,317
86.11357331188759,17.80000000000023,0,289
