fitness,player_health,enemy_health,time
89.84957298262516,55.60000000000032,0,302
87.45288973525115,31.600000000000264,0,301
66.24742736117437,0,20.0,315
66.24742736117437,0,20.0,315
87.45288973525115,31.600000000000264,0,301
