gen,best,mean,std
0, -0.9277552789821035, -3.585005278982109, 1.0362902284109432
1, -1.1077552789821041, -3.606755278982109, 1.1297340394977953
2, -1.527755278982105, -3.3892552789821098, 1.1034526496411188
3, 87.36324619773174, -1.702184397308395, 11.593738594187187
4, 88.32324619773175, 8.682311478972478, 29.917898371184062
5, 89.4101190770195, 34.293138001833185, 39.66149767568768
6, 93.69657488308076, 43.97403493196978, 39.56678819670653
7, 90.92234767677738, 33.01487339287314, 39.09871083160185
8, 93.11214184093669, 49.05977397286631, 42.16969118213167
9, 93.86200618758325, 60.58369535651211, 41.937815338576634
10, 93.77833644349735, 61.4075000218653, 41.50927611148797
11, 94.15719807741364, 63.80566821794705, 41.387505801742364
12, 94.15719807741364, 53.99362473500501, 43.358571334866134
13, 94.15719807741364, 57.02974434250666, 43.23305691410077
14, 94.15719807741364, 56.499124743056065, 44.157922080042205
15, 94.15719807741364, 61.34795841268233, 43.306771356458036
16, 94.15719807741364, 53.963902890061306, 45.79833511068974
17, 94.15719807741364, 47.98904552551452, 46.33368530322715
18, 94.15719807741364, 46.87556742484618, 46.668334316121936
19, 94.15719807741364, 59.30619459024415, 43.34994485103447
20, 94.15719807741364, 49.59492193851241, 45.506862975366175
21, 94.15719807741364, 64.7596056103781, 42.390338614110284
22, 94.15719807741364, 64.79142291264921, 42.64929041973958
23, 94.15719807741364, 58.716994869606935, 42.99201030872117
24, 94.15719807741364, 59.153019477482346, 41.45186699525295
25, 94.15719807741364, 50.49758797190049, 46.47642766327778
26, 94.15719807741364, 62.118436352987224, 42.196776104631496
27, 94.15719807741364, 67.00041547103332, 41.23818880384873
28, 94.15719807741364, 58.048196357058316, 44.332250829689116
29, 94.20250462797223, 49.31378560474322, 45.985737782001074
30, 94.15719807741364, 63.04518200866168, 41.13491575171818
31, 94.15719807741364, 54.15991942918488, 42.27667727346468
32, 94.38772657195337, 62.04830228651542, 41.78406384319598
33, 94.38772657195337, 60.78135886780697, 41.880291508538846
34, 94.20250462797223, 63.86277832215973, 40.18362604636438
35, 94.15719807741364, 57.37062034864351, 41.60271744801439
36, 94.20250462797223, 68.74922513605179, 39.19429769618853
37, 94.15719807741364, 64.15063564272755, 42.11143304317787
38, 94.20250462797223, 52.70014924319717, 43.87772274390248
39, 94.15719807741364, 61.891883843467284, 42.634770417135364
40, 94.20250462797223, 61.79601485514293, 41.48248062183972
41, 94.38772657195337, 68.24528764934426, 39.147544182004744
42, 94.27825298494037, 60.05947402481754, 41.71111266809183
43, 94.26250462797223, 62.09524557033774, 40.28734490224562
44, 94.38772657195337, 56.6231522171265, 43.09147681320142
45, 94.20250462797223, 51.81847896746133, 43.07837279336229
46, 94.38772657195337, 58.472444028744725, 41.11046186086954
47, 94.20250462797223, 65.20197354437332, 39.78666939730196
48, 94.38772657195337, 63.56027235314116, 39.78994355218623
49, 94.38772657195337, 51.1378103359208, 42.83291084025148
