,Generation,Avg_Maximum_Fitness,Avg_Mean_Fitness,Avg_Maximum_Std,Avg_Mean_Std
0,0.0,41.64591660805604,3.6657610183677347,28.052957539840843,5.790961014606997
1,1.0,62.86009476503725,5.94313312129272,18.41817272346836,5.2647650823963215
2,2.0,52.63497202633887,4.625026713166794,22.418725696305046,5.452710926695396
3,3.0,63.39572551281533,6.20723580664392,21.427488794010863,5.677087312896381
4,4.0,61.24789878522431,5.917889497669792,22.23602111553383,5.273787211284411
5,5.0,61.12305589259429,6.427837260989946,19.38101077942268,5.254663344062408
6,6.0,64.00701766552093,5.821359178512615,24.60098292540015,5.145268169264818
7,7.0,59.94285694856582,5.344428205873219,22.24965704129059,4.8891378096316025
8,8.0,64.97319960018561,6.036337072897205,21.77303006177365,6.059086200232259
9,9.0,58.13124522169353,5.330749805461092,24.49748311458456,5.650948322829487
10,10.0,65.40170973621348,6.031913937077058,25.46571645544332,6.111069197946707
11,11.0,62.693223149912306,6.374160222439949,18.492836957433823,5.658883526329288
12,12.0,59.966823377155436,5.614772742576327,20.648373358617512,4.280678200892159
13,13.0,60.763466262690145,5.7054899975507585,21.006647952756282,5.485942263584244
14,14.0,57.13804033302282,5.115773715188607,21.249450337076212,4.9181844062397015
15,15.0,68.84709403178883,6.643772982577396,16.9661667135727,5.056593368124627
16,16.0,67.16620971813484,7.2270060987053455,20.384865487587636,5.274188484097982
17,17.0,60.033673125842824,8.89362811907662,24.17584285832787,9.993836938364094
18,18.0,59.92673965969802,9.113741085281882,24.461336360913624,7.397306954346699
19,19.0,58.161441747277095,12.590783097689107,20.7363353318606,7.811839212762723
20,20.0,72.78559861618206,18.59646911371448,20.281288682349164,9.855759680647834
21,21.0,71.48213388551858,21.814865633236053,21.645702620928233,11.526065634543896
22,22.0,79.77490849903994,27.855533705118955,13.934347572738572,14.630650047177106
23,23.0,85.10136299057406,36.78375792027433,8.053096942263949,15.063988239005562
24,24.0,86.34619649318536,43.095129082714124,10.320863190190375,15.281004322447973
25,25.0,85.90432505319578,45.94577882080818,7.706641584871719,14.483080154202797
26,26.0,86.2860086073625,46.947400712700166,8.555154864968065,16.117801976292743
27,27.0,86.14888761949109,53.63594204976745,13.20801806351107,14.831341703210647
28,28.0,88.8208139877486,49.56515537030209,5.134864562643846,13.111507360507296
29,29.0,90.30387596551142,54.1425536485526,1.9020999009422441,16.851313230020693
30,30.0,90.00905217411449,52.834416198339554,2.278463447042726,10.947719589185061
31,31.0,90.6970653443581,54.047566279133285,1.8637225447889123,14.205584565576299
32,32.0,90.3306932485552,55.13165607055667,2.265434354548855,13.497031275969668
33,33.0,88.69313974628488,55.17759805250387,7.981550165315129,16.88658647573874
34,34.0,88.97505380089038,54.5602562168548,5.232182269869807,14.429926807763316
35,35.0,87.83912361801087,49.15310475655322,7.86209769538266,14.194627969577773
36,36.0,91.56672929992507,58.4683057193652,0.9910672910921673,11.010426288860371
37,37.0,91.26310303657064,61.654402642829325,1.2328240489498943,12.267072445891504
38,38.0,91.59735679761951,54.65949987643647,1.1926917442931455,10.156396297515077
39,39.0,91.92388830045545,59.34299587305755,1.0151567639937191,11.389861020490663
40,40.0,92.09769892977909,59.28650806065282,1.274746997935631,14.155119287970473
41,41.0,92.40767403884841,56.832642947455966,1.105665963153987,8.921422271197285
42,42.0,92.25165259437445,58.69680192214405,0.9608456408723722,11.370155518553439
43,43.0,92.33916249445676,60.664665363690936,0.9724002280719662,12.724812148188093
44,44.0,92.38032882089338,57.94741245700408,0.8542055078779757,14.485514976405094
