gen,best,mean,std
0,56.75195712549157,2.5276820891068703,18.857420411226816
1,47.88631782016777,2.4642247401362165,13.80592142732907
2,56.75195712549157,3.394224779487291,15.692786401737022
3,56.75195712549157,3.865701563330527,16.287496680886814
4,47.88631782016777,3.784400285839021,15.585497724116346
5,56.75195712549157,4.6617758317622435,16.789012051413817
6,47.88631782016777,2.9310315126286044,14.517101208445258
7,47.88631782016777,2.519800629040756,14.355298127801916
8,56.75195712549157,3.8567253160171453,16.29687262587787
9,47.88631782016777,2.8966525483848153,14.255570542886373
10,47.88631782016777,4.2758504068962955,14.647894380648262
11,56.75195712549157,3.407691321403847,15.70089954225561
12,56.75195712549157,3.4229535365228707,16.40603027761359
13,47.88631782016777,3.7804529099967565,14.849791057711233
14,56.75195712549157,4.277733238500579,16.195173245993303
15,47.88631782016777,3.7970497845490434,14.81292356053602
16,47.88631782016777,4.872527932609575,15.229441938127243
17,56.75195712549157,9.225938423900505,20.125330590074277
18,85.78455964963239,14.924336964426345,27.68012718639172
19,84.64558927428165,26.605772448196813,29.837377951511968
20,89.23788117912034,36.32359751514713,33.840333571373684
21,89.45598249381268,35.529984932046645,38.19428928428896
22,89.29641489804766,46.840312889875634,37.567133412221736
23,91.8796882233926,34.18083557666768,34.455008527083265
24,91.8796882233926,52.01554845335603,33.100414876142594
25,89.58139988030831,47.28987129340394,31.08807873207377
26,89.58139988030831,47.450237392674424,34.976817644034256
27,89.58139988030831,37.48796379509649,33.20569541065935
28,86.64698639161588,28.640785430688556,27.060028363471208
29,90.41103858311017,42.09122451941143,32.91808837546019
30,89.58139988030831,31.04174777680787,34.02965592549407
31,89.58139988030831,40.97884235209508,35.7301613339494
32,89.58139988030831,46.64541069806448,31.26840935476886
33,89.58139988030831,31.41506468222081,41.425737065506496
34,89.58139988030831,41.84349413030359,34.00400391899113
35,89.58139988030831,60.25489387096981,41.2203353193142
36,89.58139988030831,47.92501220019565,39.04550720991136
37,88.8796882233926,48.30565893932399,34.928402086013016
38,89.09326262833372,55.60709271660336,37.701564580742534
39,88.8796882233926,42.01636321986378,38.385282657121614
40,88.8796882233926,55.90989315478214,38.40882575696525
41,88.8796882233926,67.21431167938704,31.062342114527215
42,89.84661051127252,67.91319713612049,26.522042819917502
43,89.29968822339262,63.90931777064658,34.41152745984735
44,88.8796882233926,31.302322539020786,40.367207141526585
