gen,best,mean,std
0,-5.214935757608986,-5.742223651617479,0.25566180290369805
1,-5.293304824724492,-5.816526863917109,0.4376082496272075
2,-5.293304824724492,-5.78183599551238,0.4199477277953593
3,-5.293304824724492,-5.785543092023126,0.4214832763338071
4,-5.214935757608986,-5.782932051611402,0.43813231907715305
5,-5.293304824724492,-5.793749981199317,0.42478529254561553
6,-5.293304824724492,-5.81141984822316,0.4396315824508107
7,-5.214935757608986,-5.784899929039789,0.4489159855917198
8,-5.214935757608986,-5.8113454561150375,0.4530355513617131
9,-5.214935757608986,-5.810223100981006,0.4457758800588217
10,-5.214935757608986,-5.793804492843044,0.44026596346523317
11,-5.293304824724492,-5.777339230666554,0.4376405607196448
12,-5.214935757608986,-5.774285055552164,0.4381639841293686
13,-5.293304824724492,-5.809884105635989,0.43222163003423814
14,-5.293304824724492,-5.789311703889225,0.4396448032642926
15,-5.214935757608986,-5.788091290242071,0.4447952054918497
16,-5.214935757608986,-5.712458858242856,0.35904922627255503
17,-5.214935757608986,-5.627090713345272,0.29071419227283135
18,-4.997212273764115,-5.298695977610388,0.12221753042007957
19,-4.997212273764115,-5.302268312773367,0.18157915082187895
20,-4.997212273764115,-5.294243285061151,0.14213476532656316
21,-4.997212273764115,-5.3826357065040105,0.33594001713564614
22,-5.176084122573829,-5.276667171938312,0.07632636598126877
23,-5.214935757608986,-5.2916869909151725,0.056483961854089285
24,-4.912654885736052,-5.256906744920912,0.1433962922942465
25,-4.867534450455582,-5.249224542501731,0.14460868466402169
26,-5.093750200806762,-5.243966232303921,0.07155014134237889
27,-4.867534450455582,-5.293248473014754,0.21881362448020325
28,-4.867534450455582,-5.192939459532698,0.11506421183342631
29,-4.867534450455582,-5.276781900145022,0.16616240277798489
30,-4.867534450455582,-5.2266108884536875,0.13679978409153723
31,-4.867534450455582,-5.183666326396393,0.1673667625014845
32,-4.867534450455582,-5.258887721792705,0.15804507776169285
33,-5.003946305945459,-5.249916517553634,0.1282555330354762
34,-4.867534450455582,-5.177775737419438,0.1378404807706756
35,-4.867534450455582,-5.334654502481072,0.30196379701520226
36,-5.003946305945459,-5.22581445292055,0.11325073310644712
37,-5.093750200806762,-5.247344955264014,0.17989892994601225
38,-4.867534450455582,-5.244474388944728,0.15287956053519627
39,-5.093750200806762,-5.341693976309643,0.21276196766932123
40,-4.867534450455582,-5.243095808640767,0.17253516889547194
41,-4.969813299576001,-5.219099256162887,0.1321236845739233
42,-4.969813299576001,-5.2025303585461184,0.10451385547394211
43,-4.867534450455582,-5.195470450903658,0.2709475634714207
44,-4.969813299576001,-5.209494726066616,0.1192543450411032
