gen,best,mean,std
0, -1.5877552789821046, -3.5910052789821094, 0.933983103433892
1, 65.90417543756777, -2.7661061450252364, 7.832587575928534
2, 88.48521039683078, 3.5224625598762365, 22.882717143603706
3, 93.27964417492169, 24.28580418414989, 38.44399197385484
4, 93.39173296930547, 46.74074838594233, 43.21761753342397
5, 93.93679627126203, 55.053925356499086, 41.529711615687454
6, 93.8128282285399, 66.20676289131485, 39.15791612614743
7, 94.16278772623589, 67.86859366884646, 39.8271854902795
8, 93.8128282285399, 62.557899216805616, 39.65464970817416
9, 93.8128282285399, 60.45536826669909, 41.343887390802664
10, 93.8128282285399, 69.93693828691447, 37.05670019366286
11, 93.8128282285399, 73.33927464608719, 32.65314065690624
12, 94.15719807741364, 64.95579845483667, 38.919551442716255
13, 93.50168263345198, 78.02323810814691, 31.138882505529413
14, 93.8128282285399, 78.4399144031633, 28.653504889747428
15, 93.8128282285399, 78.2912418424783, 32.41943874550701
16, 93.8128282285399, 66.98658277443744, 40.30172883610545
17, 93.93679627126203, 63.69668480226187, 40.82977825660243
18, 93.93679627126203, 73.18407264328334, 35.42055061634372
19, 93.93679627126203, 69.2769364121164, 38.869513392115714
20, 93.93679627126203, 77.60609482359305, 32.33895705167095
21, 93.93679627126203, 66.14668599295796, 40.80538778496372
22, 93.93679627126203, 62.37401781245442, 39.66383341659347
23, 93.93679627126203, 65.56848026336317, 39.22495127174017
24, 93.93679627126203, 63.172243722976916, 39.87043046742798
25, 93.8128282285399, 73.94559812607638, 34.11912366174999
26, 93.93679627126203, 68.79567941903916, 39.04520567099869
27, 93.93679627126203, 73.61235747901299, 34.58314350924137
28, 93.93679627126203, 63.195466743253235, 39.35210340139184
29, 93.93679627126203, 64.05967363475088, 40.5315764916035
30, 93.93679627126203, 69.76248122048295, 38.11009406220662
31, 93.83250552318655, 66.76767621710985, 39.71841492410176
32, 93.93679627126203, 69.0574077646546, 37.156984903013374
33, 93.8742533262868, 63.25319190826127, 40.87206565218322
34, 93.93679627126203, 63.91707355323657, 40.018363147588985
35, 93.93679627126203, 56.21483729544066, 41.92716622636019
36, 93.93679627126203, 48.71109951228148, 44.89182747265766
37, 93.93679627126203, 62.24943221446301, 41.35105838661641
38, 93.93679627126203, 66.7980641779949, 36.76749597382469
39, 93.93679627126203, 63.66522978513126, 40.24129732798937
40, 93.93679627126203, 63.45723373291126, 39.49999928357959
41, 93.93679627126203, 65.92058447512089, 40.884826967238304
42, 93.75732261812773, 70.55785659450466, 36.66110037609916
43, 93.93679627126203, 55.927944276475344, 43.471453295069196
44, 93.75455310235677, 61.06769604541732, 41.27872630330326
45, 93.93679627126203, 73.00268680803094, 35.502273403435794
46, 93.93679627126203, 64.08387087305765, 42.01459627437186
47, 93.93679627126203, 65.14623454080761, 41.339280359705995
48, 93.93679627126203, 71.62013949109092, 38.09313384814896
49, 93.50168263345198, 66.16535149347564, 40.553886588187055
